cache_key,numero_solicitacao,codom,codug,pi,nd,valor,om_chave,nc_siafi
10017|160006|E6SUPLJA5PA|449052|33906.00,,10017,160006,E6SUPLJA5PA,449052,33906.00,,402333
10017|160006|E6SUPLJA5PA|449052|3427.90,,10017,160006,E6SUPLJA5PA,449052,3427.90,,402333
10017|160006|E6SUPLJA5PA|449052|355.50,,10017,160006,E6SUPLJA5PA,449052,355.50,,402333
10017|160006|E6SUPLJA5PA|449052|3800.00,,10017,160006,E6SUPLJA5PA,449052,3800.00,,402333
10017|160006|E6SUPLJA5PA|449052|3874.02,,10017,160006,E6SUPLJA5PA,449052,3874.02,,402333
10017|160006|E6SUPLJA5PA|449052|3900.00,,10017,160006,E6SUPLJA5PA,449052,3900.00,,402333
10017|160006|E6SUPLJA5PA|449052|4000.00,,10017,160006,E6SUPLJA5PA,449052,4000.00,,402333
10017|160006|E6SUPLJA5PA|449052|4272.00,,10017,160006,E6SUPLJA5PA,449052,4272.00,,402333
10017|160006|E6SUPLJA5PA|449052|4338.00,,10017,160006,E6SUPLJA5PA,449052,4338.00,,402333
10017|160006|E6SUPLJA5PA|449052|5544.24,,10017,160006,E6SUPLJA5PA,449052,5544.24,,402333
10017|160006|E6SUPLJA5PA|449052|5807.50,,10017,160006,E6SUPLJA5PA,449052,5807.50,,402333
10017|160006|E6SUPLJA5PA|449052|5888.84,,10017,160006,E6SUPLJA5PA,449052,5888.84,,402333
10017|160006|E6SUPLJA5PA|449052|6389.00,,10017,160006,E6SUPLJA5PA,449052,6389.00,,402333
10017|160006|E6SUPLJA5PA|449052|6460.00,,10017,160006,E6SUPLJA5PA,449052,6460.00,,402333
10017|160006|E6SUPLJA5PA|449052|6792.00,,10017,160006,E6SUPLJA5PA,449052,6792.00,,402333
10017|160006|E6SUPLJA5PA|449052|735.06,,10017,160006,E6SUPLJA5PA,449052,735.06,,402333
10017|160006|E6SUPLJA5PA|449052|737.00,,10017,160006,E6SUPLJA5PA,449052,737.00,,402333
10017|160006|E6SUPLJA5PA|449052|765.00,,10017,160006,E6SUPLJA5PA,449052,765.00,,402333
10017|160006|E6SUPLJA5PA|449052|7960.00,,10017,160006,E6SUPLJA5PA,449052,7960.00,,402333
10017|160006|E6SUPLJA5PA|449052|856.00,,10017,160006,E6SUPLJA5PA,449052,856.00,,402333
10017|160006|E6SUPLJA5PA|449052|895.00,,10017,160006,E6SUPLJA5PA,449052,895.00,,402333
10017|160006|E6SUPLJA5PA|449052|896.00,,10017,160006,E6SUPLJA5PA,449052,896.00,,402333
10017|160006|E6SUPLJA5PA|449052|899.99,,10017,160006,E6SUPLJA5PA,449052,899.99,,402333
10017|160006|E6SUPLJA5PA|449052|900.00,,10017,160006,E6SUPLJA5PA,449052,900.00,,402333
10017|160006|E6SUPLJA5PA|449052|9000.00,,10017,160006,E6SUPLJA5PA,449052,9000.00,,402333
10017|160006|E6SUPLJA5PA|449052|909.00,,10017,160006,E6SUPLJA5PA,449052,909.00,,402333
10017|160006|E6SUPLJA5PA|449052|949.05,,10017,160006,E6SUPLJA5PA,449052,949.05,,402333
10116|160137|E6SUPLJA5PA|339030|1068.00,,10116,160137,E6SUPLJA5PA,339030,1068.00,,402426
10116|160137|E6SUPLJA5PA|339030|1125.00,,10116,160137,E6SUPLJA5PA,339030,1125.00,,402426
10116|160137|E6SUPLJA5PA|339030|1199.70,,10116,160137,E6SUPLJA5PA,339030,1199.70,,402426
10116|160137|E6SUPLJA5PA|339030|1201.65,,10116,160137,E6SUPLJA5PA,339030,1201.65,,402426
10116|160137|E6SUPLJA5PA|339030|1216.00,,10116,160137,E6SUPLJA5PA,339030,1216.00,,402426
10116|160137|E6SUPLJA5PA|339030|1299.40,,10116,160137,E6SUPLJA5PA,339030,1299.40,,402426
10116|160137|E6SUPLJA5PA|339030|1311.00,,10116,160137,E6SUPLJA5PA,339030,1311.00,,402426
10116|160137|E6SUPLJA5PA|339030|1320.00,,10116,160137,E6SUPLJA5PA,339030,1320.00,,402426
10116|160137|E6SUPLJA5PA|339030|1366.80,,10116,160137,E6SUPLJA5PA,339030,1366.80,,402426
10116|160137|E6SUPLJA5PA|339030|144.50,,10116,160137,E6SUPLJA5PA,339030,144.50,,402426
10116|160137|E6SUPLJA5PA|339030|1498.60,,10116,160137,E6SUPLJA5PA,339030,1498.60,,402426
10116|160137|E6SUPLJA5PA|339030|1700.00,,10116,160137,E6SUPLJA5PA,339030,1700.00,,402426
10116|160137|E6SUPLJA5PA|339030|1744.95,,10116,160137,E6SUPLJA5PA,339030,1744.95,,402426
10116|160137|E6SUPLJA5PA|339030|1799.90,,10116,160137,E6SUPLJA5PA,339030,1799.90,,402426
10116|160137|E6SUPLJA5PA|339030|1950.00,,10116,160137,E6SUPLJA5PA,339030,1950.00,,402426
10116|160137|E6SUPLJA5PA|339030|2115.20,,10116,160137,E6SUPLJA5PA,339030,2115.20,,402426
10116|160137|E6SUPLJA5PA|339030|259.90,,10116,160137,E6SUPLJA5PA,339030,259.90,,402426
10116|160137|E6SUPLJA5PA|339030|2676.50,,10116,160137,E6SUPLJA5PA,339030,2676.50,,402426
10116|160137|E6SUPLJA5PA|339030|2910.00,,10116,160137,E6SUPLJA5PA,339030,2910.00,,402426
10116|160137|E6SUPLJA5PA|339030|2997.00,,10116,160137,E6SUPLJA5PA,339030,2997.00,,402426
10116|160137|E6SUPLJA5PA|339030|3320.00,,10116,160137,E6SUPLJA5PA,339030,3320.00,,402426
10116|160137|E6SUPLJA5PA|339030|338.40,,10116,160137,E6SUPLJA5PA,339030,338.40,,402426
10116|160137|E6SUPLJA5PA|339030|3550.50,,10116,160137,E6SUPLJA5PA,339030,3550.50,,402426
10116|160137|E6SUPLJA5PA|339030|358.00,,10116,160137,E6SUPLJA5PA,339030,358.00,,402426
10116|160137|E6SUPLJA5PA|339030|378.00,,10116,160137,E6SUPLJA5PA,339030,378.00,,402426
10116|160137|E6SUPLJA5PA|339030|4247.50,,10116,160137,E6SUPLJA5PA,339030,4247.50,,402426
10116|160137|E6SUPLJA5PA|339030|4288.00,,10116,160137,E6SUPLJA5PA,339030,4288.00,,402426
10116|160137|E6SUPLJA5PA|339030|495.50,,10116,160137,E6SUPLJA5PA,339030,495.50,,402426
10116|160137|E6SUPLJA5PA|339030|500.00,,10116,160137,E6SUPLJA5PA,339030,500.00,,402426
10116|160137|E6SUPLJA5PA|339030|577.50,,10116,160137,E6SUPLJA5PA,339030,577.50,,402426
10116|160137|E6SUPLJA5PA|339030|5812.50,,10116,160137,E6SUPLJA5PA,339030,5812.50,,402426
10116|160137|E6SUPLJA5PA|339030|589.90,,10116,160137,E6SUPLJA5PA,339030,589.90,,402426
10116|160137|E6SUPLJA5PA|339030|5960.00,,10116,160137,E6SUPLJA5PA,339030,5960.00,,402426
10116|160137|E6SUPLJA5PA|339030|622.40,,10116,160137,E6SUPLJA5PA,339030,622.40,,402426
10116|160137|E6SUPLJA5PA|339030|635.00,,10116,160137,E6SUPLJA5PA,339030,635.00,,402426
10116|160137|E6SUPLJA5PA|339030|660.00,,10116,160137,E6SUPLJA5PA,339030,660.00,,402426
10116|160137|E6SUPLJA5PA|339030|847.50,,10116,160137,E6SUPLJA5PA,339030,847.50,,402426
10116|160137|E6SUPLJA5PA|339030|889.00,,10116,160137,E6SUPLJA5PA,339030,889.00,,402426
10116|160137|E6SUPLJA5PA|339030|917.50,,10116,160137,E6SUPLJA5PA,339030,917.50,,402426
10116|160137|E6SUPLJA5PA|339039|1041.00,,10116,160137,E6SUPLJA5PA,339039,1041.00,,402456
10116|160137|E6SUPLJA5PA|339039|10800.00,,10116,160137,E6SUPLJA5PA,339039,10800.00,,402456
10116|160137|E6SUPLJA5PA|339039|1105.68,,10116,160137,E6SUPLJA5PA,339039,1105.68,,402456
10116|160137|E6SUPLJA5PA|339039|1194.00,,10116,160137,E6SUPLJA5PA,339039,1194.00,,402456
10116|160137|E6SUPLJA5PA|339039|13794.50,,10116,160137,E6SUPLJA5PA,339039,13794.50,,402456
10116|160137|E6SUPLJA5PA|339039|1872.00,,10116,160137,E6SUPLJA5PA,339039,1872.00,,402456
10116|160137|E6SUPLJA5PA|339039|2094.00,,10116,160137,E6SUPLJA5PA,339039,2094.00,,402456
10116|160137|E6SUPLJA5PA|339039|2342.30,,10116,160137,E6SUPLJA5PA,339039,2342.30,,402456
10116|160137|E6SUPLJA5PA|339039|2600.00,,10116,160137,E6SUPLJA5PA,339039,2600.00,,402456
10116|160137|E6SUPLJA5PA|339039|2714.00,,10116,160137,E6SUPLJA5PA,339039,2714.00,,402456
10116|160137|E6SUPLJA5PA|339039|3188.00,,10116,160137,E6SUPLJA5PA,339039,3188.00,,402456
10116|160137|E6SUPLJA5PA|339039|3276.00,,10116,160137,E6SUPLJA5PA,339039,3276.00,,402456
10116|160137|E6SUPLJA5PA|339039|3397.40,,10116,160137,E6SUPLJA5PA,339039,3397.40,,402456
10116|160137|E6SUPLJA5PA|339039|4260.40,,10116,160137,E6SUPLJA5PA,339039,4260.40,,402456
10116|160137|E6SUPLJA5PA|339039|4765.00,,10116,160137,E6SUPLJA5PA,339039,4765.00,,402456
10116|160137|E6SUPLJA5PA|339039|4843.90,,10116,160137,E6SUPLJA5PA,339039,4843.90,,402456
10116|160137|E6SUPLJA5PA|339039|7038.00,,10116,160137,E6SUPLJA5PA,339039,7038.00,,402456
10116|160137|E6SUPLJA5PA|339039|938.00,,10116,160137,E6SUPLJA5PA,339039,938.00,,402456
10116|160137|E6SUPLJA5PA|339039|9999.60,,10116,160137,E6SUPLJA5PA,339039,9999.60,,402456
10116|160137|E6SUPLJA5PA|449052|11600.00,,10116,160137,E6SUPLJA5PA,449052,11600.00,,402395
10116|160137|E6SUPLJA5PA|449052|13471.24,,10116,160137,E6SUPLJA5PA,449052,13471.24,,402395
10116|160137|E6SUPLJA5PA|449052|15470.00,,10116,160137,E6SUPLJA5PA,449052,15470.00,,402395
10116|160137|E6SUPLJA5PA|449052|16505.00,,10116,160137,E6SUPLJA5PA,449052,16505.00,,402395
10116|160137|E6SUPLJA5PA|449052|1656.38,,10116,160137,E6SUPLJA5PA,449052,1656.38,,402395
10116|160137|E6SUPLJA5PA|449052|1691.89,,10116,160137,E6SUPLJA5PA,449052,1691.89,,402395
10116|160137|E6SUPLJA5PA|449052|17800.00,,10116,160137,E6SUPLJA5PA,449052,17800.00,,402395
10116|160137|E6SUPLJA5PA|449052|206.00,,10116,160137,E6SUPLJA5PA,449052,206.00,,402395
10116|160137|E6SUPLJA5PA|449052|2715.00,,10116,160137,E6SUPLJA5PA,449052,2715.00,,402395
10116|160137|E6SUPLJA5PA|449052|2900.00,,10116,160137,E6SUPLJA5PA,449052,2900.00,,402395
10116|160137|E6SUPLJA5PA|449052|33038.00,,10116,160137,E6SUPLJA5PA,449052,33038.00,,402395
10116|160137|E6SUPLJA5PA|449052|3497.40,,10116,160137,E6SUPLJA5PA,449052,3497.40,,402395
10116|160137|E6SUPLJA5PA|449052|35350.00,,10116,160137,E6SUPLJA5PA,449052,35350.00,,402395
10116|160137|E6SUPLJA5PA|449052|4262.12,,10116,160137,E6SUPLJA5PA,449052,4262.12,,402395
10116|160137|E6SUPLJA5PA|449052|4360.00,,10116,160137,E6SUPLJA5PA,449052,4360.00,,402395
10116|160137|E6SUPLJA5PA|449052|4475.00,,10116,160137,E6SUPLJA5PA,449052,4475.00,,402395
10116|160137|E6SUPLJA5PA|449052|4500.00,,10116,160137,E6SUPLJA5PA,449052,4500.00,,402395
10116|160137|E6SUPLJA5PA|449052|4600.00,,10116,160137,E6SUPLJA5PA,449052,4600.00,,402395
10116|160137|E6SUPLJA5PA|449052|4812.72,,10116,160137,E6SUPLJA5PA,449052,4812.72,,402395
10116|160137|E6SUPLJA5PA|449052|4888.00,,10116,160137,E6SUPLJA5PA,449052,4888.00,,402395
10116|160137|E6SUPLJA5PA|449052|4909.00,,10116,160137,E6SUPLJA5PA,449052,4909.00,,402395
10116|160137|E6SUPLJA5PA|449052|4942.74,,10116,160137,E6SUPLJA5PA,449052,4942.74,,402395
10116|160137|E6SUPLJA5PA|449052|5175.00,,10116,160137,E6SUPLJA5PA,449052,5175.00,,402395
10116|160137|E6SUPLJA5PA|449052|5484.24,,10116,160137,E6SUPLJA5PA,449052,5484.24,,402395
10116|160137|E6SUPLJA5PA|449052|5863.45,,10116,160137,E6SUPLJA5PA,449052,5863.45,,402395
10116|160137|E6SUPLJA5PA|449052|5951.28,,10116,160137,E6SUPLJA5PA,449052,5951.28,,402395
10116|160137|E6SUPLJA5PA|449052|7146.00,,10116,160137,E6SUPLJA5PA,449052,7146.00,,402395
10116|160137|E6SUPLJA5PA|449052|7959.85,,10116,160137,E6SUPLJA5PA,449052,7959.85,,402395
10116|160137|E6SUPLJA5PA|449052|8750.00,,10116,160137,E6SUPLJA5PA,449052,8750.00,,402395
10116|160137|E6SUPLJA5PA|449052|9000.64,,10116,160137,E6SUPLJA5PA,449052,9000.64,,402395
10116|160137|E6SUPLJA5PA|449052|9370.00,,10116,160137,E6SUPLJA5PA,449052,9370.00,,402395
10116|160137|E6SUPLJA5PA|449052|9540.00,,10116,160137,E6SUPLJA5PA,449052,9540.00,,402395
10116|160137|E6SUPLJA5PA|449052|9994.26,,10116,160137,E6SUPLJA5PA,449052,9994.26,,402395
10116|160137|||1378.00,,10116,160137,,,1378.00,,402456
10207|160103|E6SUPLJA5PA|339030|103.50,,10207,160103,E6SUPLJA5PA,339030,103.50,,403448
10207|160103|E6SUPLJA5PA|339030|1033.50,,10207,160103,E6SUPLJA5PA,339030,1033.50,,403448
10207|160103|E6SUPLJA5PA|339030|111.80,,10207,160103,E6SUPLJA5PA,339030,111.80,,403448
10207|160103|E6SUPLJA5PA|339030|1127.40,,10207,160103,E6SUPLJA5PA,339030,1127.40,,403448
10207|160103|E6SUPLJA5PA|339030|1146.00,,10207,160103,E6SUPLJA5PA,339030,1146.00,,403448
10207|160103|E6SUPLJA5PA|339030|1250.40,,10207,160103,E6SUPLJA5PA,339030,1250.40,,403448
10207|160103|E6SUPLJA5PA|339030|1293.90,,10207,160103,E6SUPLJA5PA,339030,1293.90,,403448
10207|160103|E6SUPLJA5PA|339030|1312.66,,10207,160103,E6SUPLJA5PA,339030,1312.66,,403448
10207|160103|E6SUPLJA5PA|339030|1323.00,,10207,160103,E6SUPLJA5PA,339030,1323.00,,403448
10207|160103|E6SUPLJA5PA|339030|1351.78,,10207,160103,E6SUPLJA5PA,339030,1351.78,,403448
10207|160103|E6SUPLJA5PA|339030|1370.45,,10207,160103,E6SUPLJA5PA,339030,1370.45,,403448
10207|160103|E6SUPLJA5PA|339030|144.00,,10207,160103,E6SUPLJA5PA,339030,144.00,,403448
10207|160103|E6SUPLJA5PA|339030|147.45,,10207,160103,E6SUPLJA5PA,339030,147.45,,403448
10207|160103|E6SUPLJA5PA|339030|1584.00,,10207,160103,E6SUPLJA5PA,339030,1584.00,,403448
10207|160103|E6SUPLJA5PA|339030|1741.26,,10207,160103,E6SUPLJA5PA,339030,1741.26,,403448
10207|160103|E6SUPLJA5PA|339030|1755.10,,10207,160103,E6SUPLJA5PA,339030,1755.10,,403448
10207|160103|E6SUPLJA5PA|339030|1808.00,,10207,160103,E6SUPLJA5PA,339030,1808.00,,403448
10207|160103|E6SUPLJA5PA|339030|205.50,,10207,160103,E6SUPLJA5PA,339030,205.50,,403448
10207|160103|E6SUPLJA5PA|339030|218.40,,10207,160103,E6SUPLJA5PA,339030,218.40,,403448
10207|160103|E6SUPLJA5PA|339030|221.90,,10207,160103,E6SUPLJA5PA,339030,221.90,,403448
10207|160103|E6SUPLJA5PA|339030|2224.00,,10207,160103,E6SUPLJA5PA,339030,2224.00,,403448
10207|160103|E6SUPLJA5PA|339030|224.55,,10207,160103,E6SUPLJA5PA,339030,224.55,,403448
10207|160103|E6SUPLJA5PA|339030|2245.40,,10207,160103,E6SUPLJA5PA,339030,2245.40,,403448
10207|160103|E6SUPLJA5PA|339030|2415.00,,10207,160103,E6SUPLJA5PA,339030,2415.00,,403448
10207|160103|E6SUPLJA5PA|339030|2439.40,,10207,160103,E6SUPLJA5PA,339030,2439.40,,403448
10207|160103|E6SUPLJA5PA|339030|2511.00,,10207,160103,E6SUPLJA5PA,339030,2511.00,,403448
10207|160103|E6SUPLJA5PA|339030|257.58,,10207,160103,E6SUPLJA5PA,339030,257.58,,403448
10207|160103|E6SUPLJA5PA|339030|274.66,,10207,160103,E6SUPLJA5PA,339030,274.66,,403448
10207|160103|E6SUPLJA5PA|339030|309.30,,10207,160103,E6SUPLJA5PA,339030,309.30,,403448
10207|160103|E6SUPLJA5PA|339030|3160.00,,10207,160103,E6SUPLJA5PA,339030,3160.00,,403448
10207|160103|E6SUPLJA5PA|339030|319.60,,10207,160103,E6SUPLJA5PA,339030,319.60,,403448
10207|160103|E6SUPLJA5PA|339030|328.15,,10207,160103,E6SUPLJA5PA,339030,328.15,,403448
10207|160103|E6SUPLJA5PA|339030|328.66,,10207,160103,E6SUPLJA5PA,339030,328.66,,403448
10207|160103|E6SUPLJA5PA|339030|331.36,,10207,160103,E6SUPLJA5PA,339030,331.36,,403448
10207|160103|E6SUPLJA5PA|339030|3575.00,,10207,160103,E6SUPLJA5PA,339030,3575.00,,403448
10207|160103|E6SUPLJA5PA|339030|380.80,,10207,160103,E6SUPLJA5PA,339030,380.80,,403448
10207|160103|E6SUPLJA5PA|339030|388.80,,10207,160103,E6SUPLJA5PA,339030,388.80,,403448
10207|160103|E6SUPLJA5PA|339030|391.60,,10207,160103,E6SUPLJA5PA,339030,391.60,,403448
10207|160103|E6SUPLJA5PA|339030|397.10,,10207,160103,E6SUPLJA5PA,339030,397.10,,403448
10207|160103|E6SUPLJA5PA|339030|399.75,,10207,160103,E6SUPLJA5PA,339030,399.75,,403448
10207|160103|E6SUPLJA5PA|339030|402.66,,10207,160103,E6SUPLJA5PA,339030,402.66,,403448
10207|160103|E6SUPLJA5PA|339030|411.00,,10207,160103,E6SUPLJA5PA,339030,411.00,,403448
10207|160103|E6SUPLJA5PA|339030|414.25,,10207,160103,E6SUPLJA5PA,339030,414.25,,403448
10207|160103|E6SUPLJA5PA|339030|443.84,,10207,160103,E6SUPLJA5PA,339030,443.84,,403448
10207|160103|E6SUPLJA5PA|339030|446.00,,10207,160103,E6SUPLJA5PA,339030,446.00,,403448
10207|160103|E6SUPLJA5PA|339030|469.80,,10207,160103,E6SUPLJA5PA,339030,469.80,,403448
10207|160103|E6SUPLJA5PA|339030|502.60,,10207,160103,E6SUPLJA5PA,339030,502.60,,403448
10207|160103|E6SUPLJA5PA|339030|504.40,,10207,160103,E6SUPLJA5PA,339030,504.40,,403448
10207|160103|E6SUPLJA5PA|339030|524.00,,10207,160103,E6SUPLJA5PA,339030,524.00,,403448
10207|160103|E6SUPLJA5PA|339030|527.00,,10207,160103,E6SUPLJA5PA,339030,527.00,,403448
10207|160103|E6SUPLJA5PA|339030|548.48,,10207,160103,E6SUPLJA5PA,339030,548.48,,403448
10207|160103|E6SUPLJA5PA|339030|563.70,,10207,160103,E6SUPLJA5PA,339030,563.70,,403448
10207|160103|E6SUPLJA5PA|339030|581.00,,10207,160103,E6SUPLJA5PA,339030,581.00,,403448
10207|160103|E6SUPLJA5PA|339030|6.42,,10207,160103,E6SUPLJA5PA,339030,6.42,,403448
10207|160103|E6SUPLJA5PA|339030|639.90,,10207,160103,E6SUPLJA5PA,339030,639.90,,403448
10207|160103|E6SUPLJA5PA|339030|672.80,,10207,160103,E6SUPLJA5PA,339030,672.80,,403448
10207|160103|E6SUPLJA5PA|339030|679.70,,10207,160103,E6SUPLJA5PA,339030,679.70,,403448
10207|160103|E6SUPLJA5PA|339030|709.58,,10207,160103,E6SUPLJA5PA,339030,709.58,,403448
10207|160103|E6SUPLJA5PA|339030|715.85,,10207,160103,E6SUPLJA5PA,339030,715.85,,403448
10207|160103|E6SUPLJA5PA|339030|74.65,,10207,160103,E6SUPLJA5PA,339030,74.65,,403448
10207|160103|E6SUPLJA5PA|339030|750.00,,10207,160103,E6SUPLJA5PA,339030,750.00,,403448
10207|160103|E6SUPLJA5PA|339030|77.65,,10207,160103,E6SUPLJA5PA,339030,77.65,,403448
10207|160103|E6SUPLJA5PA|339030|803.29,,10207,160103,E6SUPLJA5PA,339030,803.29,,403448
10207|160103|E6SUPLJA5PA|339030|854.80,,10207,160103,E6SUPLJA5PA,339030,854.80,,403448
10207|160103|E6SUPLJA5PA|339030|92.85,,10207,160103,E6SUPLJA5PA,339030,92.85,,403448
10207|160103|E6SUPLJA5PA|339030|929.65,,10207,160103,E6SUPLJA5PA,339030,929.65,,403448
10207|160103|E6SUPLJA5PA|339030|96.92,,10207,160103,E6SUPLJA5PA,339030,96.92,,403448
10207|160103|E6SUPLJA5PA|339030|99.94,,10207,160103,E6SUPLJA5PA,339030,99.94,,403448
10207|160103|E6SUPLJA5PA|449052|1004.58,,10207,160103,E6SUPLJA5PA,449052,1004.58,,403174
10207|160103|E6SUPLJA5PA|449052|13762.68,,10207,160103,E6SUPLJA5PA,449052,13762.68,,403174
10207|160103|E6SUPLJA5PA|449052|158.82,,10207,160103,E6SUPLJA5PA,449052,158.82,,403174
10207|160103|E6SUPLJA5PA|449052|17091.33,,10207,160103,E6SUPLJA5PA,449052,17091.33,,403174
10207|160103|E6SUPLJA5PA|449052|1914.68,,10207,160103,E6SUPLJA5PA,449052,1914.68,,403174
10207|160103|E6SUPLJA5PA|449052|2146.33,,10207,160103,E6SUPLJA5PA,449052,2146.33,,403174
10207|160103|E6SUPLJA5PA|449052|2239.84,,10207,160103,E6SUPLJA5PA,449052,2239.84,,403174
10207|160103|E6SUPLJA5PA|449052|2805.45,,10207,160103,E6SUPLJA5PA,449052,2805.45,,403174
10207|160103|E6SUPLJA5PA|449052|28500.00,,10207,160103,E6SUPLJA5PA,449052,28500.00,,403174
10207|160103|E6SUPLJA5PA|449052|3252.82,,10207,160103,E6SUPLJA5PA,449052,3252.82,,403174
10207|160103|E6SUPLJA5PA|449052|4283.27,,10207,160103,E6SUPLJA5PA,449052,4283.27,,403174
10207|160103|E6SUPLJA5PA|449052|4325.72,,10207,160103,E6SUPLJA5PA,449052,4325.72,,403174
10207|160103|E6SUPLJA5PA|449052|4489.22,,10207,160103,E6SUPLJA5PA,449052,4489.22,,403174
10207|160103|E6SUPLJA5PA|449052|4544.48,,10207,160103,E6SUPLJA5PA,449052,4544.48,,403174
10207|160103|E6SUPLJA5PA|449052|4682.00,,10207,160103,E6SUPLJA5PA,449052,4682.00,,403174
10207|160103|E6SUPLJA5PA|449052|5111.06,,10207,160103,E6SUPLJA5PA,449052,5111.06,,403174
10207|160103|E6SUPLJA5PA|449052|5513.92,,10207,160103,E6SUPLJA5PA,449052,5513.92,,403174
10207|160103|E6SUPLJA5PA|449052|5833.33,,10207,160103,E6SUPLJA5PA,449052,5833.33,,403174
10207|160103|E6SUPLJA5PA|449052|5855.75,,10207,160103,E6SUPLJA5PA,449052,5855.75,,403174
10207|160103|E6SUPLJA5PA|449052|6079.76,,10207,160103,E6SUPLJA5PA,449052,6079.76,,403174
10207|160103|E6SUPLJA5PA|449052|6509.66,,10207,160103,E6SUPLJA5PA,449052,6509.66,,403174
10207|160103|E6SUPLJA5PA|449052|6568.98,,10207,160103,E6SUPLJA5PA,449052,6568.98,,403174
10207|160103|E6SUPLJA5PA|449052|669.16,,10207,160103,E6SUPLJA5PA,449052,669.16,,403174
10207|160103|E6SUPLJA5PA|449052|6825.60,,10207,160103,E6SUPLJA5PA,449052,6825.60,,403174
10207|160103|E6SUPLJA5PA|449052|7000.00,,10207,160103,E6SUPLJA5PA,449052,7000.00,,403174
10207|160103|E6SUPLJA5PA|449052|7500.00,,10207,160103,E6SUPLJA5PA,449052,7500.00,,403174
10207|160103|E6SUPLJA5PA|449052|7892.91,,10207,160103,E6SUPLJA5PA,449052,7892.91,,403174
10207|160103|E6SUPLJA5PA|449052|8047.44,,10207,160103,E6SUPLJA5PA,449052,8047.44,,403174
10207|160103|E6SUPLJA5PA|449052|8184.00,,10207,160103,E6SUPLJA5PA,449052,8184.00,,403174
10207|160103|E6SUPLJA5PA|449052|9484.88,,10207,160103,E6SUPLJA5PA,449052,9484.88,,403174
10306|160160|E6SUPLJA5PA|339030|1000.00,,10306,160160,E6SUPLJA5PA,339030,1000.00,,403449
10306|160160|E6SUPLJA5PA|339030|1200.00,,10306,160160,E6SUPLJA5PA,339030,1200.00,,403449
10306|160160|E6SUPLJA5PA|339030|1680.00,,10306,160160,E6SUPLJA5PA,339030,1680.00,,403449
10306|160160|E6SUPLJA5PA|339030|1750.00,,10306,160160,E6SUPLJA5PA,339030,1750.00,,403449
10306|160160|E6SUPLJA5PA|339030|1900.00,,10306,160160,E6SUPLJA5PA,339030,1900.00,,403449
10306|160160|E6SUPLJA5PA|339030|250.00,,10306,160160,E6SUPLJA5PA,339030,250.00,,403449
10306|160160|E6SUPLJA5PA|339030|2500.00,,10306,160160,E6SUPLJA5PA,339030,2500.00,,403449
10306|160160|E6SUPLJA5PA|339030|400.00,,10306,160160,E6SUPLJA5PA,339030,400.00,,403449
10306|160160|E6SUPLJA5PA|339030|420.00,,10306,160160,E6SUPLJA5PA,339030,420.00,,403449
10306|160160|E6SUPLJA5PA|339030|600.00,,10306,160160,E6SUPLJA5PA,339030,600.00,,403449
10306|160160|E6SUPLJA5PA|339030|750.00,,10306,160160,E6SUPLJA5PA,339030,750.00,,403449
10306|160160|E6SUPLJA5PA|339030|800.00,,10306,160160,E6SUPLJA5PA,339030,800.00,,403449
10306|160160|E6SUPLJA5PA|339039|13500.00,,10306,160160,E6SUPLJA5PA,339039,13500.00,,403207
10306|160160|E6SUPLJA5PA|339039|1800.00,,10306,160160,E6SUPLJA5PA,339039,1800.00,,403207
10306|160160|E6SUPLJA5PA|339039|2386.00,,10306,160160,E6SUPLJA5PA,339039,2386.00,,403207
10306|160160|E6SUPLJA5PA|339039|2400.00,,10306,160160,E6SUPLJA5PA,339039,2400.00,,403207
10306|160160|E6SUPLJA5PA|339039|25000.00,,10306,160160,E6SUPLJA5PA,339039,25000.00,,403207
10306|160160|E6SUPLJA5PA|339039|2700.00,,10306,160160,E6SUPLJA5PA,339039,2700.00,,403207
10306|160160|E6SUPLJA5PA|339039|3075.00,,10306,160160,E6SUPLJA5PA,339039,3075.00,,403207
10306|160160|E6SUPLJA5PA|449052|10000.00,,10306,160160,E6SUPLJA5PA,449052,10000.00,,403176
10306|160160|E6SUPLJA5PA|449052|12000.00,,10306,160160,E6SUPLJA5PA,449052,12000.00,,403176
10306|160160|E6SUPLJA5PA|449052|3000.00,,10306,160160,E6SUPLJA5PA,449052,3000.00,,403176
10306|160160|E6SUPLJA5PA|449052|3500.00,,10306,160160,E6SUPLJA5PA,449052,3500.00,,403176
10306|160160|E6SUPLJA5PA|449052|5000.00,,10306,160160,E6SUPLJA5PA,449052,5000.00,,403176
10306|160160|E6SUPLJA5PA|449052|6500.00,,10306,160160,E6SUPLJA5PA,449052,6500.00,,403176
10306|160160|E6SUPLJA5PA|449052|8000.00,,10306,160160,E6SUPLJA5PA,449052,8000.00,,403176
10306|160160|||1400.00,,10306,160160,,,1400.00,,403449
10306|160160|||1500.00,,10306,160160,,,1500.00,,403449
10306|160160|||1600.00,,10306,160160,,,1600.00,,403449
10306|160160|||2000.00,,10306,160160,,,2000.00,,403449
10306|160160|||7000.00,,10306,160160,,,7000.00,,403207
10405|160170|E6SUPLJA5PA|339030|1029.50,,10405,160170,E6SUPLJA5PA,339030,1029.50,,403441
10405|160170|E6SUPLJA5PA|339030|1047.00,,10405,160170,E6SUPLJA5PA,339030,1047.00,,403441
